Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME,AGE,BMI,PATIENT,Diastolic Blood Pressure,Glucose,Hemoglobin A1c/Hemoglobin.total in Blood,Systolic Blood Pressure,Body Height,Body Weight,fev1_fvc,respiratory_rate,oxygen,carbon_dioxide,smoking,dyspnea,wheezing,cough,systolic_bp,diastolic_bp,cholesterol,ldl,hdl,triglycerides,troponin,creatinine,bmi,glucose,crp,nt_probnp,lvef,copd_chronic_obstructive_bronchitis,copd_pulmonary_emphysema,copd_hypoxemia,copd_respiratory_distress,copd_pneumonia,cvd_hypertension,cvd_heart_failure,cvd_ischemic_heart_disease,cvd_atrial_fibrillation,cvd_metabolic_syndrome,cvd_hyperlipidemia,cvd_diabetes,has_diabetes,diabetes_risk_score,has_copd,copd_risk_score,has_cvd,cvd_risk_score
a8037dc2-f922-67ac-2392-c14a92e01fff,1992-02-02,,999-97-4364,S99968762,X56931612X,Ms.,Rosetta750,Hassie51,Cartwright189,,,S,white,hispanic,F,Yucaipa  California  US,445 Wiza Manor Apt 31,Pomona,California,Los Angeles County,6037.0,91711,34.0586636110466,-117.75205101660504,182190.33,1014926.79,44405,33,25.86768570545436,a8037dc2-f922-67ac-2392-c14a92e01fff,86.75,84.5,6.1,134.0,176.6,80.675,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.31,0,0.262,1,0.581
0eb31686-9214-b6ed-13f8-1676ad09c032,1997-12-30,,999-47-2491,S99976636,X28533086X,Ms.,Linh535,Simona661,Vandervort697,,,,white,nonhispanic,F,San Jose  California  US,273 Abshire Light,Montclair,California,San Bernardino County,6071.0,91762,34.039940024248246,-117.64905959637024,86311.02,384604.21,43599,27,24.914960138040783,0eb31686-9214-b6ed-13f8-1676ad09c032,73.56666666666666,84.5,6.0,132.13333333333333,163.925,66.94999999999999,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.176,0,0.15,1,0.924
4fd1f003-a91e-a97d-14f8-1e2b483315ae,1995-06-09,,999-59-3259,S99966896,X40794962X,Mr.,Shannon293,Clayton230,Rohan584,,,M,white,nonhispanic,M,Los Angeles  California  US,250 Haag Bridge Suite 15,Corona,California,Riverside County,6065.0,92503,33.953261372063906,-117.63397909727315,102440.13,0.0,58503,30,28.18187700725476,4fd1f003-a91e-a97d-14f8-1e2b483315ae,71.0,84.5,6.1,101.0,170.3,81.73333333333333,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.226,0,0.233,1,0.696
dbc981c6-cc7f-9b2b-1f4a-cc092b8d2fd0,1957-06-07,,999-21-7598,S99983422,X30681920X,Ms.,Maye976,Taylor21,Kerluke267,,,S,asian,nonhispanic,F,Chongqing  Chongqing Municipality  CN,516 Turner Byway,Gilroy,California,Santa Clara County,6085.0,95020,37.0367820818897,-121.50974089502208,473559.53,326396.72,49345,68,27.304973173919045,dbc981c6-cc7f-9b2b-1f4a-cc092b8d2fd0,91.11111111111111,84.5,6.111111111111111,116.11111111111111,175.5,84.1,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0.771,0,0.776,1,1.0
3587a2b7-7cb4-eafb-634c-20c156c4d591,1971-06-01,,999-21-1707,S99987239,X65728537X,Mrs.,Deloras136,,Tromp100,,Block661,D,white,hispanic,F,San Jose  California  US,209 Streich Parade,Loma Linda,California,San Bernardino County,6071.0,92354,34.05871469321955,-117.17932513071052,22952.58,1128383.67,16832,54,30.51681323210808,3587a2b7-7cb4-eafb-634c-20c156c4d591,85.0,84.5,6.1,105.94736842105264,161.0,79.10263157894737,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0.595,0,0.623,1,0.997
0bab1f19-bb8b-9c06-c505-abd585c519cf,2007-04-07,,999-51-7754,S99975148,,Mr.,Ezra452,,Kilback373,,,,white,nonhispanic,M,Dublin  California  US,1068 Russel Drive Unit 36,Woodcrest,California,Riverside County,,0,33.886155795763315,-117.32951760420292,80929.42,124822.78,676794,18,20.56092082395092,0bab1f19-bb8b-9c06-c505-abd585c519cf,70.07142857142857,84.5,6.1,131.57142857142858,166.1142857142857,56.73571428571428,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.083,0,0.139,1,0.249
ddc41a4e-d1f1-363f-1261-fd1e1d3851df,1995-10-07,,999-53-4856,S99954032,X34634884X,Mrs.,Jeannine438,Ghislaine112,Gerhold939,,White193,M,white,hispanic,F,Stockton  California  US,671 Thompson Mews,Fontana,California,San Bernardino County,6071.0,92335,34.10175314771036,-117.41961027295142,92908.22,142867.7,110289,30,22.68748086929905,ddc41a4e-d1f1-363f-1261-fd1e1d3851df,95.0,84.5,6.1,123.16666666666669,165.0,61.76666666666667,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.214,0,0.233,1,0.696
77f3d615-98d0-b18a-b8c1-2a3e98c35b9a,2019-10-08,,999-38-9801,,,,Lyndsey828,Myung778,Strosin214,,,,asian,nonhispanic,F,San Francisco  California  US,627 Muller Glen,Livermore,California,Alameda County,6001.0,94588,37.51633175996794,-121.596290068811,21853.91,11784.65,70186,6,17.39233411011618,77f3d615-98d0-b18a-b8c1-2a3e98c35b9a,88.8,84.5,6.1,143.66666666666666,78.38666666666667,10.686666666666667,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0.079,0,0.046
7ff12c1c-e13c-27b9-4fc1-14b05aa93c84,1957-04-13,,999-49-9159,S99946240,X64119091X,Mr.,Adan632,Ernesto186,Wyman904,,,S,white,nonhispanic,M,Mountain View  California  US,419 Aufderhar Center Unit 79,Villa Park,California,Orange County,6059.0,92867,33.79400822921315,-117.78730878580625,215116.16,260992.1,207093,68,28.74515239792108,7ff12c1c-e13c-27b9-4fc1-14b05aa93c84,72.5,84.5,5.5,91.6,173.3,86.33000000000001,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.767,0,0.776,1,1.0
7f1ed657-65e8-9af5-e513-28526694fb02,2023-08-01,,999-36-1786,,,,Jere230,Zack583,Friesen796,,,,asian,nonhispanic,M,Palmdale  California  US,125 Breitenberg Landing,Los Angeles,California,Los Angeles County,6037.0,90031,33.78805706311394,-118.22798508682952,332.02,5830.45,41965,2,18.85197962533075,7f1ed657-65e8-9af5-e513-28526694fb02,88.88888888888889,84.5,6.1,112.11111111111111,69.22222222222223,9.033333333333331,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0.065,0,0.001
6b132c6d-ab69-75f1-58b8-ae07b2bb92ce,1953-11-27,,999-90-6198,S99920481,X39348007X,Mrs.,Lorita217,Natalya468,Gutkowski940,,Dach178,M,asian,nonhispanic,F,Stanton  California  US,962 Mertz Street Apt 16,Oakland,California,Alameda County,6001.0,94609,37.79811758760221,-122.23568494528983,19613.58,1410810.19,9247,72,29.966423596588783,6b132c6d-ab69-75f1-58b8-ae07b2bb92ce,62.0,84.5,5.3,96.45454545454544,159.9,76.61818181818181,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.789,0,0.656,1,1.0
e5bfd882-61d6-97aa-785b-e6100cad346e,1946-12-06,,999-32-9933,S99954099,X70298720X,Mr.,Pedro316,Eduardo902,Meraz691,,,M,other,hispanic,M,Caguas  Puerto Rico  PR,698 Dibbert Hollow Apt 77,Anaheim,California,Orange County,6059.0,92805,33.87807498118344,-117.94098436350154,261638.1,91232.72,112943,79,28.59290091340039,e5bfd882-61d6-97aa-785b-e6100cad346e,67.4,84.5,6.18,126.2,186.0,98.92,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0.841,0,0.861,1,1.0
1499b3c8-37bb-a25c-09db-dc0e5a02b55e,2020-08-17,,999-96-4594,,,,Russel238,,Hilpert278,,,,asian,nonhispanic,M,Chongqing  Chongqing Municipality  CN,723 Ankunding Viaduct,San Bernardino,California,San Bernardino County,6071.0,92346,34.13864670272989,-117.32125231190848,11637.09,17388.53,62430,5,16.78588905330929,1499b3c8-37bb-a25c-09db-dc0e5a02b55e,87.2,84.5,6.1,109.73333333333332,86.27142857142857,12.493333333333334,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0.035,0,0.039
a65bce2c-3ae8-e2d3-2966-48611145e014,1978-06-26,,999-51-6858,S99937515,X76734869X,Mr.,Pedro316,Antonio44,Rincón417,,,M,asian,hispanic,M,Santo Domingo  National District  DO,545 Kuhn Meadow,Yorba Linda,California,Orange County,6059.0,92808,33.86039667892664,-117.72725498684716,143169.72,22930.69,64625,47,29.401933205209485,a65bce2c-3ae8-e2d3-2966-48611145e014,91.4,84.5,6.1,135.8,193.3,109.86,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.575,0,0.427,1,0.93
cd8c61bb-74c7-f5a8-9c17-2f8e6452f353,1942-01-22,,999-89-4286,S99967379,X20438999X,Mrs.,Gloria696,Rosalia943,Cano735,,Quesada500,M,white,hispanic,F,Caguas  Puerto Rico  PR,576 Hilll Loaf Apt 22,American Canyon,California,Napa County,6095.0,94589,38.20006673718722,-122.27613521138176,222805.07,1062162.0,754039,83,27.875363833660685,cd8c61bb-74c7-f5a8-9c17-2f8e6452f353,86.7,84.5,6.1,105.6,157.9,69.5,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.855,0,0.833,1,1.0
7eb78716-d436-e6e5-2124-bcd41da241c8,2002-09-23,,999-64-4485,S99924906,X26834054X,Mr.,Garfield38,Olen518,Muller251,,,,black,hispanic,M,Sacramento  California  US,775 Rolfson Street,Dublin,California,Alameda County,6001.0,94568,37.741640775107214,-121.7196619460128,71839.32,21756.53,196428,23,23.58749981143182,7eb78716-d436-e6e5-2124-bcd41da241c8,79.88888888888889,84.5,6.0,108.22222222222224,174.2,71.57777777777778,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.16,0,0.243,1,0.864
5d4152fb-05c6-d5ee-b6a4-edff5b2d3d34,2001-04-17,,999-84-9735,S99936107,X88473566X,Mr.,Enrique929,Francisco472,Escobar593,,,,white,hispanic,M,Salisbury  Saint Joseph Parish  DM,467 Casper Corner Suite 99,Bret Harte,California,Stanislaus County,,0,37.6239492137158,-120.9675530237792,9011.41,926455.17,17285,24,23.24977802062701,5d4152fb-05c6-d5ee-b6a4-edff5b2d3d34,90.4,84.5,6.1,131.8,181.5,76.59,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.212,0,0.181,1,0.465
0a36f343-097c-ed15-3ea3-6921abbccf09,1970-12-23,,999-41-9060,S99923437,X81343916X,Mr.,Eric487,,Armstrong51,,,M,asian,hispanic,M,San Jose  California  US,903 Hayes Quay,Lomita,California,Los Angeles County,6037.0,90710,33.78287823060713,-118.35532079093008,471531.27,278378.79,59537,54,27.913129845434003,0a36f343-097c-ed15-3ea3-6921abbccf09,83.25,84.5,5.9875,129.625,183.9,94.4,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.629,0,0.623,1,0.997
24e29aad-11f5-af76-e9db-fa16d0e5c1fe,1994-01-30,,999-90-9583,S99935174,X67000525X,Mrs.,Marybeth994,Trudy596,Vandervort697,,Halvorson124,M,white,nonhispanic,F,Palmdale  California  US,1013 Dach Frontage road Apt 71,Los Angeles,California,Los Angeles County,6037.0,91307,34.185175699245,-118.53146704857826,85603.28,578617.39,34658,31,28.00330534942557,24e29aad-11f5-af76-e9db-fa16d0e5c1fe,80.26,84.5,6.1,113.98,178.3,89.025,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.281,0,0.125,1,0.666
bbae6cd5-8ecb-f037-006b-9da51726a208,1969-11-07,,999-39-2216,S99921586,X80135709X,Mrs.,María Teresa440,,Velasco179,,Carrasquillo418,M,white,hispanic,F,La Paz  Baja California  MX,226 Howell Trafficway,Rancho Cucamonga,California,San Bernardino County,6071.0,91701,34.13267970717884,-117.56845027637722,1220436.13,968165.89,102086,56,27.60484741120541,bbae6cd5-8ecb-f037-006b-9da51726a208,101.84615384615384,84.5,6.1,133.6153846153846,158.1,69.0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.631,0,0.545,1,0.983
598dbb2d-48bb-1773-a894-35765e4d48eb,2005-09-30,,999-92-1704,S99933365,X42202010X,Mr.,Tim88,Orlando897,Batz141,,,,white,hispanic,M,San Diego  California  US,478 Robel Well,Oxnard,California,Ventura County,6111.0,93030,34.11515367028266,-119.13437901510449,8613.7,817857.14,28696,20,32.402289841736575,598dbb2d-48bb-1773-a894-35765e4d48eb,81.63636363636364,84.5,6.1,121.36363636363636,161.4272727272727,84.43636363636364,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.204,0,0.152,1,0.314
c83bd9b2-8d6e-a03b-eb1e-c99db9f0547c,2004-04-27,,999-15-1078,S99930289,X73711022X,Ms.,Tawny381,Dinorah501,Kuhn96,,,,white,nonhispanic,F,Lamont  California  US,769 Brekke Ranch Apt 37,Oxnard,California,Ventura County,6111.0,93001,34.191419893492856,-119.18204399652124,81181.69,80069.27,63689,21,20.337973016206664,c83bd9b2-8d6e-a03b-eb1e-c99db9f0547c,83.77777777777777,84.5,6.1,136.77777777777777,158.54444444444445,51.12222222222223,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.095,0,0.077,1,0.515
26320f34-8d01-5107-941f-1bd8e997513f,2014-01-14,,999-10-3237,,,,Florencio463,Edward499,Haag279,,,,asian,nonhispanic,M,Mumbai  Maharashtra  IN,1018 Tromp Course,Hayward,California,Alameda County,6001.0,94545,37.6177487787722,-122.09655339108546,81724.89,0.0,49990,11,18.82866259267148,26320f34-8d01-5107-941f-1bd8e997513f,88.26666666666667,84.5,6.1,137.2,107.53571428571428,21.773333333333333,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009,0,0.047,0,0.097
b9eee825-b33e-0288-ca77-bf6d59dbb54c,1957-01-01,,999-40-3049,S99945330,X58867964X,Mrs.,Emilia403,Marilu588,Tejada731,,Osorio731,M,white,hispanic,F,Gaudalajara  Jalisco  MX,753 Schmeler Skyway,Los Angeles,California,Los Angeles County,6037.0,90232,33.77965506759736,-118.2975393345618,1397884.56,904233.26,113024,68,28.87135760735713,b9eee825-b33e-0288-ca77-bf6d59dbb54c,72.0,84.5,5.70625,113.3076923076923,178.3,91.7846153846154,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0.772,0,0.607,1,1.0
3587ab15-b41b-c930-69a2-d22ac84dcabe,1996-10-07,,999-13-2467,S99964538,X57013769X,Mr.,German382,Russ979,Kuhlman484,,,S,white,hispanic,M,Barstow  California  US,111 Goldner Rest Unit 38,Oakland,California,Alameda County,6001.0,94605,37.81411293964836,-122.20414285194036,7098.09,509964.68,10881,29,21.525197819617407,3587ab15-b41b-c930-69a2-d22ac84dcabe,69.66666666666667,84.5,6.1,103.66666666666669,185.56,74.11666666666666,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.199,0,0.113,1,0.661
b089c121-d263-97de-b6d7-161bd28baff2,1984-03-03,,999-42-8154,S99982280,X59466375X,Mrs.,Roxann426,Adrianne466,Sporer811,,Gerhold939,M,white,nonhispanic,F,Los Angeles  California  US,711 Mertz Loaf Apt 20,San Diego,California,San Diego County,6073.0,92029,32.770342273882456,-117.15731665836188,354440.8,460037.84,119555,41,29.182821199967165,b089c121-d263-97de-b6d7-161bd28baff2,77.33333333333333,84.5,6.066666666666666,129.0,156.6,71.56666666666666,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.373,0,0.454,1,0.977
26ce930d-78bd-958c-9e44-e0aae0173cae,1972-06-22,,999-82-5617,S99996814,X15298707X,Mrs.,Brandon214,Yolande652,Welch179,,Borer986,M,white,nonhispanic,F,McFarland  California  US,115 Crist Loaf Apt 76,Oakley,California,Contra Costa County,6013.0,94561,37.99696167488916,-121.68647001532372,822180.33,579793.91,92764,53,29.152422224589333,26ce930d-78bd-958c-9e44-e0aae0173cae,79.33333333333333,84.5,6.1,101.22222222222224,168.1,82.37777777777778,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.552,0,0.611,1,0.997
af9294d3-c3ed-d845-c1a2-0179bd80013e,1983-08-11,,999-67-7267,S99993425,X3101780X,Mr.,Kenton313,,Wehner319,,,D,white,nonhispanic,M,Mira Monte  California  US,885 Hudson Crossroad,Beaumont,California,Riverside County,6065.0,92223,33.95100794693964,-116.99398646380672,113204.56,8566.56,168061,42,28.825006269438862,af9294d3-c3ed-d845-c1a2-0179bd80013e,81.25,84.5,6.1,131.25,176.7,90.0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.443,0,0.364,0,0.855
8beecf0b-0b94-7cf7-8bb6-d7ba943009ca,1973-07-07,,999-36-8959,S99983874,X67077761X,Mrs.,Lavinia262,Gricelda41,Langosh790,,Cassin499,M,white,nonhispanic,F,Fresno  California  US,408 Schiller Parade,Rowland Heights,California,Los Angeles County,6037.0,91748,33.977476461131594,-117.91689403205064,180392.89,273738.53,705458,52,29.540646314350163,8beecf0b-0b94-7cf7-8bb6-d7ba943009ca,82.47368421052632,84.5,6.1,112.36842105263158,172.4,87.8,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0.573,0,0.398,1,1.0
e4a4c2c2-6886-5c46-4c4e-2d504a859fae,1978-08-23,,999-54-5824,S99972102,X47306521X,Mrs.,Clarita196,Kathrine376,Klocko335,,Rath779,M,black,nonhispanic,F,Palm Springs  California  US,912 Rolfson Frontage road,Castaic,California,Los Angeles County,6037.0,91384,34.464067725907114,-118.68620894430434,10682.8,1038674.69,7138,47,27.963376524509904,e4a4c2c2-6886-5c46-4c4e-2d504a859fae,76.33333333333333,84.5,6.1,110.83333333333331,169.3,80.14999999999999,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.449,0,0.427,0,0.93
169a7f2e-a014-cb3d-970d-d8c7be8308ae,1993-10-15,,999-90-9286,S99962909,X68726511X,Mr.,Barry322,,Steuber698,,,M,white,nonhispanic,M,Fullerton  California  US,864 Bednar Run,Arden-Arcade,California,Sacramento County,,0,38.61152420390147,-121.34971593584632,105055.3,23308.0,149099,32,24.850308641975307,169a7f2e-a014-cb3d-970d-d8c7be8308ae,68.15,84.5,6.1,115.45,180.0,80.515,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0.237,0,0.187,1,0.999
8b440ca9-9b78-1fae-d6c8-86fc4d8df7c4,1999-05-23,,999-90-7628,S99926044,X50414790X,Ms.,Clara183,Carolina179,Solís294,,,,white,hispanic,F,San Salvador  El Salvador  SV,981 Gerhold Light,Lancaster,California,Los Angeles County,6037.0,93534,34.72191656864185,-117.84194987898788,34902.69,1037973.94,59379,26,20.17955510630872,8b440ca9-9b78-1fae-d6c8-86fc4d8df7c4,86.62307692307692,84.5,6.1,136.34615384615384,164.94166666666666,54.9,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.144,0,0.098,1,0.704
378266a7-933f-4a48-ff49-1ef7b3d8d383,1998-09-27,,999-19-1800,S99929751,X83472030X,Mr.,Eduardo902,César846,Porras535,,,,black,hispanic,M,Ponce  Puerto Rico  PR,289 Dickinson Lock,Foothill Farms,California,Sacramento County,,0,38.64667610426701,-121.34497655617872,139177.0,7933.03,58328,27,24.87260111579341,378266a7-933f-4a48-ff49-1ef7b3d8d383,84.9,84.5,6.1,128.9,167.76,70.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.201,0,0.206,1,0.585
40d5d418-37bb-023c-74c7-08cddf5ad523,2022-05-23,,999-35-7582,,,,Malcom15,Zachary28,Shields502,,,,white,nonhispanic,M,El Cerrito  California  US,139 Towne Rest,Vacaville,California,Solano County,6095.0,95625,38.30533991526816,-121.9653497630878,750.0,10421.12,40329,3,19.98275134760617,40d5d418-37bb-023c-74c7-08cddf5ad523,85.27272727272727,84.5,6.1,136.9090909090909,69.08181818181818,9.536363636363635,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0.068,0,0.029
385d68d5-f6c1-8d7d-ac0e-13668a2dbbe8,2011-12-31,,999-33-2738,,,,Alease857,Earnestine14,Donnelly343,,,,white,hispanic,F,Winter Gardens  California  US,725 Heaney Spur Suite 99,Eastvale,California,Riverside County,6065.0,92880,34.00443014347729,-117.48670306351832,43476.44,2577.5,138138,13,17.079125571905397,385d68d5-f6c1-8d7d-ac0e-13668a2dbbe8,73.9,84.5,6.1,110.2,142.23,34.55,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023,0,0.11,0,0.129
b61d9c15-229b-0c1d-2cfa-d32b29db373b,2019-02-21,,999-92-7337,,,,Theodore876,Orville751,Predovic534,,,,white,hispanic,M,Palm Desert  California  US,540 Kertzmann Ramp,Fresno,California,Fresno County,6019.0,93650,36.816129888774505,-119.8511551826046,1149.07,24942.0,19675,6,18.735420377860905,b61d9c15-229b-0c1d-2cfa-d32b29db373b,74.53333333333333,84.5,6.1,99.93333333333334,85.05333333333333,13.553333333333336,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0.079,0,0.046
aaa197a9-c183-ccef-b25e-638b5e23f5f5,1988-01-14,,999-38-2637,S99933596,X29595431X,Ms.,Karine844,Maile198,Schmidt332,,,S,black,nonhispanic,F,Bay Point  California  US,586 Lemke Trailer,Livermore,California,Alameda County,6001.0,94550,37.563853279682,-121.59172607088028,78226.81,232862.68,25241,37,28.07580785361241,aaa197a9-c183-ccef-b25e-638b5e23f5f5,84.0,84.5,6.1,114.25,158.8,70.8,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.315,0,0.305,1,0.725
63176620-fb5e-23b9-bfc9-d528cd57fdbd,1968-05-30,,999-78-8807,S99921902,X7479242X,Mr.,Timoteo39,,Mena475,,,S,asian,hispanic,M,Roseau  Saint George  DM,919 Kemmer Ville,Long Beach,California,Los Angeles County,6037.0,90808,33.81393193680389,-118.19383070062771,207361.52,70203.86,84430,57,27.618820863539703,63176620-fb5e-23b9-bfc9-d528cd57fdbd,75.18181818181819,84.5,6.0181818181818185,142.9090909090909,174.5,84.1,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.626,0,0.66,1,0.998
41800d83-a67e-743a-729d-45886d79a842,2003-09-17,,999-38-3189,S99998039,X49717721X,Ms.,Latashia561,Libbie63,Rohan584,,,,white,nonhispanic,F,Oakland  California  US,934 Flatley Landing Apt 48,San Diego,California,San Diego County,6073.0,92104,32.760877112517385,-117.14362372005247,121459.32,138406.38,82037,22,17.778858732388702,41800d83-a67e-743a-729d-45886d79a842,80.85714285714286,84.5,6.1,116.42857142857144,167.70000000000002,50.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096,0,0.166,0,0.387
1d54c8de-f230-36a1-9cd3-bc4a0081f130,1973-10-21,,999-85-2737,S99969967,X68732823X,Mr.,Alvaro283,Sebastian508,Lindgren255,,,S,white,nonhispanic,M,Placentia  California  US,494 O'Kon Lodge,Lakeland Village,California,Riverside County,,0,33.6917214511242,-117.37574105581018,54061.89,122688.27,23844,52,29.19332579399281,1d54c8de-f230-36a1-9cd3-bc4a0081f130,78.1,84.5,6.1,135.1,176.7,91.15,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.58,0,0.493,1,0.967
1b11c892-4e95-cd72-3e28-9a9550750580,1993-03-10,,999-13-4778,S99998520,X59397627X,Mrs.,Gerda633,Jodi410,Considine820,,Kuvalis369,M,white,hispanic,F,Salinas  California  US,1025 West Harbor,Tehachapi,California,Kern County,6029.0,93561,35.13354092448692,-118.47206166625712,154958.24,609924.29,65472,32,23.279083861518654,1b11c892-4e95-cd72-3e28-9a9550750580,82.0,84.5,6.1,127.0,159.2,59.0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192,0,0.252,0,0.542
e0e0c82d-14de-910c-4078-d0ee59bc2940,1955-04-21,,999-56-8276,S99965313,X2969296X,Mrs.,Cecille691,Anamaria46,Strosin214,,Daniel959,D,white,nonhispanic,F,Grayson  California  US,501 Boyer Lodge,Daly City,California,San Mateo County,6081.0,94014,37.73189601703195,-122.43789091616736,1173206.35,648532.27,64592,70,29.61701431058232,e0e0c82d-14de-910c-4078-d0ee59bc2940,69.0909090909091,84.5,6.090909090909091,129.63636363636363,166.9,82.5,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.757,0,0.632,1,1.0
